word,count
uncertain,11
steep,11
nymphs,11
comfortable,11
virgins,11
murders,11
baser,11
designs,11
project,11
balance,11
curd,11
malady,11
coil,11
floods,11
nail,11
submit,11
restord,11
altar,11
beam,11
balls,11
greets,11
opening,11
unfortunate,11
indignation,11
paradise,11
sending,11
unlawful,11
adversaries,11
address,11
faithfully,11
shaking,11
abhorrd,11
damnable,11
web,11
scornd,11
offender,11
expressd,11
knell,11
vanquishd,11
concern,11
soninlaw,11
orator,11
euphronius,11
seleucus,11
staying,11
inches,11
ports,11
gap,11
jealousies,11
gentlewomen,11
perfume,11
antonys,11
formal,11
pearls,11
inclination,11
heave,11
ashore,11
weaker,11
cleave,11
midst,11
strings,11
entreats,11
thunders,11
peck,11
companies,11
compliment,11
hackd,11
capacity,11
brazen,11
enragd,11
dido,11
ungentle,11
paltry,11
drawing,11
element,11
plate,11
valued,11
doomsday,11
trusted,11
solemnity,11
ox,11
nations,11
holla,11
necks,11
entreaties,11
overthrown,11
grievd,11
shrink,11
needless,11
wages,11
observation,11
shining,11
treble,11
philosopher,11
mutton,11
rosalinde,11
trot,11
recount,11
rushes,11
madmen,11
coverd,11
downright,11
butchers,11
plenteous,11
barbary,11
clamorous,11
leather,11
snake,11
trip,11
dishonest,11
folks,11
doubts,11
bolt,11
statutes,11
dispersd,11
leagues,11
dally,11
prating,11
il,11
callst,11
buck,11
vigour,11
frenzy,11
abject,11
controversy,11
wildly,11
conspirators,11
shouts,11
suffering,11
geese,11
wisdoms,11
crutch,11
gracd,11
apes,11
bows,11
budge,11
wave,11
crab,11
pins,11
stinking,11
mockery,11
solicit,11
labourd,11
channel,11
respected,11
dissemble,11
butts,11
territories,11
servingmen,11
ravish,11
pronouncd,11
british,11
tickle,11
marrying,11
takst,11
preferment,11
agent,11
neat,11
crafty,11
crimson,11
preferrd,11
circumstances,11
britons,11
stare,11
ift,11
horsemen,11
usage,11
adder,11
boon,11
torments,11
gape,11
contagious,11
opposed,11
antic,11
bias,11
sblood,11
actors,11
pyrrhus,11
bawdy,11
villanous,11
vienna,11
byandby,11
seated,11
hearers,11
applaud,11
obscure,11
muddy,11
argues,11
villany,11
jerusalem,11
purses,11
jerkin,11
troyans,11
whistle,11
sixpence,11
amazed,11
lewd,11
submission,11
cloudy,11
degenerate,11
gloucestershire,11
beef,11
chivalry,11
pricks,11
maintaind,11
construe,11
text,11
watchful,11
visor,11
bates,11
rambures,11
usurpd,11
castles,11
dauphins,11
sovereigns,11
glories,11
void,11
entrails,11
wreckd,11
member,11
peaceful,11
signal,11
basset,11
froward,11
quaint,11
legate,11
infancy,11
ruthless,11
horner,11
frozen,11
arguments,11
melun,11
cato,11
honors,11
murtherers,11
heath,11
birnam,11
venetian,11
jews,11
chooseth,11
oman,11
nan,11
spotted,11
lovel,11
tybalts,11
timandra,11
goth,11
besiege,10
dig,10
youths,10
traffic,10
hearst,10
minded,10
canopy,10
influence,10
carve,10
drooping,10
tops,10
hiding,10
tenth,10
quest,10
deem,10
wherewith,10
charged,10
boughs,10
seals,10
stealth,10
eternity,10
inferior,10
boat,10
modern,10
mistaking,10
desired,10
creation,10
apple,10
dispraise,10
condemned,10
brand,10
impression,10
delivers,10
healthful,10
rent,10
breasts,10
threefold,10
whoeer,10
fist,10
pleased,10
invited,10
purity,10
dearth,10
lamentation,10
sphere,10
witht,10
wickedness,10
severd,10
exclaim,10
strives,10
iris,10
collected,10
kneeld,10
doctors,10
fails,10
moist,10
sleepy,10
lamp,10
odious,10
observd,10
distinction,10
swells,10
scarf,10
vexation,10
sweetheart,10
strewd,10
probable,10
eke,10
knockd,10
wins,10
scar,10
pilgrim,10
stings,10
tucket,10
lodgd,10
shrewdly,10
compulsion,10
stratagem,10
sticks,10
syllable,10
german,10
conquerd,10
verity,10
remainder,10
belie,10
reputed,10
sonnet,10
flinty,10
propose,10
unfit,10
ingenious,10
rascally,10
excusd,10
desprate,10
testament,10
evidence,10
dercetas,10
dotage,10
whores,10
flatterd,10
hurl,10
members,10
riotous,10
threaten,10
enow,10
chokd,10
expected,10
rashness,10
boars,10
courageous,10
dice,10
sports,10
hook,10
scald,10
embracd,10
measures,10
steepd,10
neptune,10
publicly,10
assembled,10
mariners,10
distract,10
rewards,10
poisonous,10
hills,10
appointment,10
spell,10
prepared,10
subdue,10
stray,10
humanity,10
desolation,10
causd,10
lighted,10
orb,10
greasy,10
biting,10
accord,10
wrestling,10
challengd,10
hem,10
martial,10
bites,10
confines,10
extremest,10
boistrous,10
ravens,10
blossom,10
ware,10
sighing,10
sawst,10
ewes,10
western,10
market,10
irish,10
rat,10
ominous,10
cloth,10
lazy,10
dwelling,10
chapel,10
curb,10
pageant,10
emulation,10
overcame,10
stairs,10
clubs,10
roundly,10
seventh,10
goldsmith,10
sprung,10
sequel,10
headstrong,10
ruind,10
beads,10
rout,10
globe,10
attach,10
confederates,10
rope,10
wayward,10
served,10
striking,10
livst,10
impeach,10
volscian,10
antium,10
transported,10
calamity,10
tabor,10
tapers,10
pinchd,10
bout,10
dames,10
dishonourd,10
comest,10
allowance,10
mould,10
glasses,10
volume,10
tribe,10
issues,10
faintly,10
compassion,10
sicilius,10
bedchamber,10
trace,10
admittance,10
mornings,10
winking,10
europe,10
girdle,10
characters,10
bees,10
pious,10
distemper,10
path,10
dirt,10
levy,10
roots,10
threat,10
dreamd,10
lane,10
knives,10
revive,10
sympathy,10
opend,10
forfend,10
wonted,10
francisco,10
hamlets,10
avouch,10
crew,10
generous,10
carrying,10
buzz,10
frankly,10
waits,10
yard,10
coronet,10
cases,10
perdition,10
commended,10
owen,10
percys,10
shillings,10
murdered,10
falstaffs,10
duck,10
solus,10
depose,10
howl,10
northern,10
withered,10
maidenhead,10
gorgeous,10
drag,10
repute,10
advantages,10
trimmd,10
tearsheet,10
fashiond,10
wheer,10
echo,10
dash,10
miscarried,10
substitute,10
generation,10
dunghill,10
famishd,10
puissant,10
profits,10
finely,10
expressly,10
alehouse,10
rein,10
madame,10
hanged,10
ceremonies,10
fastolfe,10
bordeaux,10
slack,10
disturb,10
yorks,10
grudge,10
hecate,10
factious,10
provokes,10
wealthy,10
petitioner,10
gear,10
trash,10
strangeness,10
hiss,10
midwife,10
montgomery,10
blade,10
shrift,10
impose,10
secretary,10
maskers,10
incense,10
antonios,10
favor,10
humor,10
thoudst,10
loathed,10
sola,10
fooling,10
arragon,10
portias,10
snug,10
verges,10
balth,10
othellos,10
cassios,10
pet,10
baptistas,10
sempronius,10
deiphobus,10
madonna,10
churl,9
usurer,9
audit,9
liquid,9
concord,9
lease,9
convert,9
wasteful,9
temperate,9
adding,9
rite,9
guides,9
wishing,9
survive,9
reserve,9
grieved,9
plea,9
befits,9
limits,9
pictures,9
chest,9
advised,9
helens,9
sequent,9
confounded,9
inhabit,9
fleece,9
gay,9
compounded,9
deathbed,9
consecrate,9
showers,9
enrich,9
building,9
fresher,9
halt,9
translate,9
orphans,9
publish,9
philomel,9
chronicle,9
proclaims,9
weighs,9
monarchs,9
alteration,9
eager,9
ills,9
spheres,9
transgression,9
hits,9
counted,9
covetous,9
vainly,9
cars,9
aright,9
watching,9
exceeds,9
hind,9
solely,9
blowing,9
gossips,9
courts,9
denial,9
composd,9
soldiership,9
humbled,9
fashions,9
endeavours,9
complaints,9
ability,9
aweary,9
crop,9
thorn,9
oppressd,9
pulse,9
captives,9
spark,9
sparks,9
quicken,9
deliverance,9
barrd,9
fitness,9
commendation,9
dole,9
casement,9
smack,9
obtaind,9
residence,9
mistaken,9
grounds,9
loses,9
courtesies,9
effected,9
interpreter,9
enemys,9
dane,9
attain,9
offered,9
parcels,9
compel,9
impudent,9
braggart,9
rust,9
misled,9
fitter,9
pile,9
blaze,9
commoner,9
spots,9
abed,9
varrius,9
taurus,9
tawny,9
catching,9
tailors,9
abode,9
planted,9
fishes,9
foils,9
earnestly,9
practisd,9
wrote,9
bequeath,9
jolly,9
wheels,9
eyne,9
cabin,9
perceivd,9
viii,9
blasted,9
trencher,9
temperance,9
disdainful,9
bondman,9
chides,9
meal,9
scant,9
cups,9
hearty,9
rarely,9
occupation,9
incline,9
snatch,9
nightingale,9
tos,9
powder,9
finish,9
swoons,9
rendred,9
detest,9
quarterd,9
neptunes,9
basely,9
planet,9
hymen,9
temperd,9
mustard,9
heap,9
amaze,9
supplied,9
thigh,9
ganymede,9
exempt,9
spectacle,9
cope,9
overcome,9
rebellious,9
sighd,9
beggarly,9
smart,9
wipd,9
freeze,9
hart,9
bag,9
hunter,9
groaning,9
haunts,9
goats,9
poetry,9
feign,9
wedlock,9
parentage,9
measurd,9
mast,9
apprehended,9
asses,9
urging,9
stark,9
choleric,9
incorporate,9
gulf,9
sprites,9
rides,9
pranks,9
idiot,9
decline,9
mole,9
turkish,9
vicious,9
passages,9
redemption,9
fondly,9
therewithal,9
forswore,9
brake,9
poisons,9
mildly,9
vale,9
mire,9
patron,9
staves,9
fortnight,9
card,9
doubtless,9
maskd,9
lances,9
visited,9
retird,9
gratis,9
gentler,9
bench,9
seats,9
lick,9
havoc,9
ordinance,9
accompanied,9
dissension,9
kites,9
dances,9
bestride,9
hew,9
missd,9
insolent,9
dismayd,9
commanding,9
commendable,9
chaff,9
howsoever,9
doves,9
destroyd,9
ensuing,9
hale,9
construction,9
pawnd,9
polydore,9
imprisond,9
deceasd,9
cordial,9
buys,9
smild,9
enrichd,9
jet,9
livers,9
wildness,9
wretchedness,9
considerd,9
fidele,9
spider,9
triumphs,9
herbs,9
prettiest,9
diligence,9
strait,9
preservd,9
stately,9
cedar,9
abhorred,9
speaker,9
bernardo,9
sunday,9
summons,9
hitherto,9
grapple,9
quietly,9
fruits,9
passionate,9
murtherd,9
christians,9
advancement,9
cheerfully,9
imports,9
easier,9
pardond,9
nightgown,9
whet,9
cleft,9
divinity,9
sailor,9
sexton,9
incensed,9
forgiveness,9
royally,9
corpse,9
menteith,9
buckram,9
wondred,9
ravenspurgh,9
prelate,9
plotted,9
saddle,9
scapd,9
hack,9
intolerable,9
knighthood,9
braver,9
conjunction,9
facd,9
suggestion,9
continuance,9
gregory,9
insulting,9
grooms,9
sow,9
louder,9
pence,9
puissance,9
yeoman,9
marchd,9
bullets,9
surge,9
shaft,9
starvd,9
chastisement,9
melting,9
jamy,9
bourbon,9
affright,9
tides,9
salique,9
sheathe,9
votre,9
curtains,9
englishman,9
proclaimed,9
sped,9
commonweal,9
ignoble,9
hag,9
vaux,9
margery,9
draught,9
seemeth,9
conflict,9
stumble,9
hopeful,9
chop,9
descends,9
relate,9
hay,9
eve,9
denny,9
bullen,9
weddingday,9
ague,9
masque,9
confessor,9
bitterly,9
ravishd,9
witnesses,9
abbot,9
roberts,9
marullus,9
guiltiness,9
oration,9
moneys,9
glamis,9
drowning,9
conrade,9
bal,9
licio,9
tunis,9
philotus,9
hortensius,9
greekish,9
orsino,9
archidamus,9
trenches,8
niggard,8
pent,8
annoy,8
conspire,8
violet,8
pointing,8
brood,8
succeeding,8
raiment,8
replete,8
strengths,8
painful,8
imaginary,8
sparkling,8
obsequious,8
hidden,8
oertake,8
cures,8
mud,8
advocate,8
robs,8
blots,8
robbery,8
darkly,8
remote,8
rider,8
neigh,8
millions,8
charter,8
hasten,8
pry,8
ruminate,8
wrongfully,8
indirectly,8
ambush,8
feasting,8
dial,8
travail,8
anew,8
rhetoric,8
admired,8
strains,8
prouder,8
veil,8
wantonness,8
striving,8
idol,8
prophecies,8
dreaming,8
endless,8
qualify,8
harmful,8
correct,8
adders,8
dispense,8
resemble,8
suffered,8
reckon,8
savour,8
detain,8
bower,8
suited,8
treads,8
rigour,8
acceptance,8
keepst,8
partake,8
misuse,8
bath,8
wanted,8
education,8
moderate,8
forgd,8
military,8
disobedience,8
byt,8
principal,8
pie,8
porridge,8
remedies,8
certainty,8
obeyd,8
snuff,8
calendar,8
grecians,8
estates,8
afterward,8
hellish,8
conversation,8
doctrine,8
bated,8
smock,8
grapes,8
credulous,8
ne,8
tuesday,8
wrangling,8
whipping,8
rarest,8
claims,8
expedient,8
hen,8
prerogative,8
sunder,8
recovered,8
breadth,8
precepts,8
bubble,8
surprise,8
exact,8
persever,8
recovery,8
prattle,8
perils,8
cutting,8
fathom,8
muffled,8
pretence,8
cherishd,8
commanders,8
sacrament,8
lousy,8
dungeon,8
discoverd,8
safest,8
duly,8
instructions,8
briers,8
herb,8
bauble,8
hats,8
foh,8
sunshine,8
inhuman,8
importing,8
likd,8
angle,8
satan,8
feels,8
riddle,8
doubly,8
silius,8
tiber,8
prizd,8
garlands,8
isis,8
hatch,8
slippery,8
method,8
domestic,8
abides,8
hereditary,8
blemish,8
lightness,8
consuls,8
morsel,8
paragon,8
havet,8
patchd,8
requird,8
burnd,8
replied,8
hop,8
utterly,8
considered,8
navy,8
wheat,8
fouler,8
achievd,8
banners,8
hint,8
praying,8
equally,8
enlarge,8
spoild,8
lastly,8
ostentation,8
constraind,8
sceptres,8
withhold,8
dard,8
comparisons,8
whelp,8
filth,8
dissolve,8
earn,8
discomfort,8
consideration,8
continues,8
din,8
relievd,8
chariot,8
club,8
packd,8
tearing,8
purgd,8
kindle,8
answering,8
thereon,8
roll,8
puppet,8
rules,8
breaths,8
fitting,8
swallowd,8
rowland,8
jester,8
martext,8
hinds,8
pulld,8
raild,8
acquit,8
indirect,8
dotes,8
esteemd,8
unborn,8
spear,8
verge,8
corners,8
sparrow,8
frosty,8
lieu,8
gasp,8
travellers,8
sale,8
jars,8
crammd,8
invest,8
creeping,8
capon,8
spectacles,8
childish,8
heighho,8
distilld,8
freshly,8
lawyers,8
courtship,8
rhymes,8
athwart,8
advancing,8
ods,8
railing,8
suckd,8
contrive,8
fainting,8
filling,8
gesture,8
heapd,8
unwilling,8
tragic,8
discovered,8
pig,8
strucken,8
displeasd,8
transformed,8
laughs,8
parchment,8
wantst,8
porpentine,8
reverent,8
hip,8
suppertime,8
mace,8
brat,8
trembles,8
distressed,8
confederate,8
openly,8
recreation,8
chasd,8
brands,8
burdens,8
gossip,8
aediles,8
mutinous,8
famish,8
pikes,8
thirst,8
repeal,8
poorest,8
rats,8
musty,8
entire,8
irons,8
doit,8
shunnd,8
scout,8
thout,8
nicely,8
gratify,8
acting,8
begging,8
fors,8
waving,8
galld,8
harp,8
enquire,8
lenity,8
depending,8
traitorous,8
dragon,8
accompany,8
troublesome,8
forsook,8
revengeful,8
rapt,8
functions,8
consume,8
consented,8
coals,8
dismissd,8
stampd,8
reconcile,8
engine,8
scold,8
cadwal,8
fraught,8
distinguish,8
contention,8
comparison,8
radiant,8
dedicate,8
wooer,8
orderly,8
lawyer,8
relation,8
opposition,8
gripe,8
ordaind,8
utterance,8
pander,8
packing,8
industry,8
belch,8
afflicted,8
sweeten,8
imagind,8
vanishd,8
demanded,8
resist,8
loppd,8
cord,8
hatchd,8
starting,8
carefully,8
rivals,8
majestical,8
nephews,8
jocund,8
ungracious,8
puffd,8
blasts,8
luxury,8
slips,8
farm,8
conception,8
rapiers,8
gore,8
drab,8
closely,8
whips,8
nymph,8
mirror,8
range,8
repentance,8
tunes,8
spade,8
diggd,8
gorge,8
strengthen,8
packet,8
arrow,8
battlements,8
bruise,8
scots,8
butter,8
lantern,8
harrys,8
weaver,8
lovest,8
learnt,8
swayd,8
gull,8
crosses,8
oxen,8
avoided,8
chanced,8
lanthorn,8
precise,8
johns,8
gaping,8
bragging,8
tewksbury,8
melody,8
turks,8
mischiefs,8
attendance,8
lineal,8
stony,8
wilderness,8
upbraid,8
swingd,8
creditors,8
gentles,8
wooden,8
devout,8
dukedoms,8
fun,8
worshippd,8
waxen,8
aunchient,8
te,8
seigneur,8
nick,8
climate,8
pless,8
robbers,8
bedlam,8
suburbs,8
servile,8
timeless,8
betrothd,8
newmade,8
protectors,8
bags,8
betide,8
firmly,8
uncivil,8
bastardy,8
injustice,8
gardener,8
toads,8
bridal,8
slippd,8
sways,8
tough,8
indian,8
doubted,8
capucius,8
abergavenny,8
legitimate,8
threatned,8
savours,8
swine,8
popilius,8
dardanius,8
revenged,8
checks,8
knots,8
doct,8
woful,8
aquitaine,8
shin,8
wooers,8
cauldron,8
elves,8
forfeiture,8
bellario,8
moonlight,8
vill,8
thisbys,8
dogberry,8
heros,8
shippd,8
christopher,8
emperess,8
orsinos,8
crossgarterd,8
julias,8
selflove,7
serving,7
converted,7
shifts,7
enjoys,7
bearst,7
evident,7
threescore,7
gusts,7
mightier,7
fortify,7
firstborn,7
candles,7
played,7
favourites,7
grievances,7
invent,7
receiving,7
returned,7
verdict,7
smother,7
travels,7
bearer,7
external,7
mow,7
antiquity,7
iniquity,7
increasing,7
boundless,7
meditation,7
exchequer,7
gains,7
accents,7
untrue,7
dregs,7
doubting,7
starved,7
attaint,7
writers,7
penury,7
victors,7
misprision,7
strangle,7
conquered,7
windy,7
purposed,7
sweetness,7
esteemed,7
autumn,7
fearfully,7
mournful,7
perfumes,7
presage,7
saith,7
assemble,7
poisoned,7
impediments,7
weeks,7
sicken,7
nerves,7
salutation,7
admire,7
heretic,7
paying,7
jacks,7
belied,7
proceeds,7
justify,7
dart,7
dissuade,7
sealed,7
revenues,7
huswife,7
flown,7
unrest,7
raised,7
drudge,7
brine,7
sanctified,7
mightiest,7
attempts,7
famd,7
ladyships,7
ergo,7
happen,7
honestly,7
honoured,7
suspected,7
faculties,7
greatst,7
believet,7
regiment,7
malignant,7
humbleness,7
miracles,7
helping,7
bountiful,7
barbers,7
attorney,7
housewife,7
differences,7
lowest,7
scornful,7
evry,7
sleeves,7
regions,7
stable,7
barefoot,7
courtly,7
letting,7
spied,7
enjoind,7
inclining,7
magnanimous,7
lass,7
citadel,7
recoverd,7
cargo,7
woodcock,7
unjustly,7
accomplishd,7
convoy,7
dialogue,7
scattered,7
manifold,7
professes,7
excels,7
lackey,7
talkst,7
requital,7
scratchd,7
richest,7
repetition,7
trivial,7
snatchd,7
gamester,7
boarded,7
fancys,7
gallus,7
bourn,7
peerless,7
admird,7
jewry,7
taunt,7
showr,7
petticoat,7
broachd,7
quietness,7
partners,7
tumble,7
mature,7
discontents,7
flag,7
oyster,7
parthia,7
taunts,7
atone,7
wrangle,7
pavilion,7
croppd,7
paces,7
faints,7
bended,7
ninth,7
stewd,7
merchandise,7
unity,7
holes,7
organs,7
battery,7
vine,7
wrestle,7
station,7
chaps,7
negligent,7
wage,7
forgo,7
cow,7
seaside,7
dealt,7
knewst,7
declare,7
edict,7
itch,7
begs,7
kite,7
pestilent,7
woot,7
transform,7
chuck,7
armourer,7
ditch,7
camps,7
clip,7
betrayed,7
alcides,7
unarm,7
darts,7
declining,7
flows,7
acted,7
reard,7
realms,7
wounding,7
meek,7
juice,7
untie,7
awry,7
trail,7
conclusions,7
usurper,7
dominions,7
wrestler,7
dennis,7
arden,7
portion,7
hood,7
merrier,7
benefits,7
coupled,7
aliena,7
adversity,7
brooks,7
hunters,7
missing,7
bonny,7
swiftly,7
graze,7
eggs,7
outlaws,7
musical,7
parish,7
sores,7
license,7
thorny,7
doe,7
bit,7
snail,7
cannons,7
severe,7
instances,7
shrunk,7
baggage,7
cage,7
effeminate,7
falcon,7
religiously,7
puny,7
eyeballs,7
illfavourd,7
drunkards,7
gaind,7
dashd,7
monkey,7
chimney,7
killed,7
lioness,7
bandy,7
combine,7
addressd,7
partial,7
decreed,7
syracusian,7
epidamnum,7
provision,7
arrived,7
retain,7
delays,7
corinth,7
vapours,7
befalln,7
importund,7
hopeless,7
hapless,7
centaur,7
lightens,7
sconce,7
contagion,7
sot,7
oftentimes,7
brags,7
folded,7
countries,7
dalliance,7
madst,7
durance,7
exploits,7
hindred,7
subornd,7
clamours,7
unquiet,7
disturbd,7
unluckily,7
genius,7
volscians,7
neighbourhood,7
accounted,7
usurers,7
accusers,7
bran,7
coal,7
factions,7
gnaw,7
cushions,7
warmd,7
greyhound,7
refusd,7
teaches,7
cushion,7
godden,7
weepst,7
welcomes,7
drove,7
gan,7
fog,7
dews,7
safeguard,7
pardons,7
nourish,7
supreme,7
nourishd,7
discreet,7
distinctly,7
heaps,7
cog,7
ostler,7
solace,7
encounters,7
upper,7
cuckolds,7
examples,7
deity,7
unwholesome,7
changeling,7
smelt,7
loaden,7
enterd,7
admits,7
whereat,7
regarded,7
gaolers,7
riding,7
bracelet,7
briton,7
mistresses,7
qualified,7
enjoyd,7
recorded,7
presenting,7
redeemd,7
violets,7
thankfully,7
venge,7
dragons,7
tasted,7
adultery,7
palaces,7
rousd,7
disdaind,7
singular,7
straightway,7
dirty,7
multitudes,7
mannerly,7
clotens,7
lamenting,7
haunted,7
clothe,7
obsequies,7
skirmish,7
masks,7
accommodated,7
temporal,7
moulded,7
prunes,7
steppd,7
sufficeth,7
peculiar,7
sand,7
merited,7
probation,7
backd,7
osric,7
stalk,7
lawless,7
trains,7
planets,7
seed,7
bakd,7
galls,7
imminent,7
bawds,7
pith,7
quarrelling,7
directions,7
monday,7
clout,7
crier,7
offends,7
hobbyhorse,7
knavish,7
hypocrite,7
aptly,7
conveyance,7
pirate,7
perfections,7
normandy,7
hoar,7
carpenter,7
deckd,7
leaps,7
imputation,7
carriages,7
ordnance,7
fulfilld,7
peal,7
christ,7
uneven,7
vizards,7
madcap,7
dive,7
solemnly,7
carrier,7
ginger,7
brawling,7
tinker,7
pennyworth,7
bulls,7
halter,7
horribly,7
heigh,7
pockets,7
india,7
scour,7
offred,7
copper,7
womanhood,7
ashamed,7
audacious,7
eyesight,7
covert,7
buckle,7
litter,7
juvenal,7
appearing,7
unarmd,7
bleeds,7
driving,7
frights,7
commotion,7
esquire,7
awful,7
plucking,7
pleading,7
obscurd,7
authors,7
wight,7
family,7
almighty,7
climbing,7
culld,7
abound,7
disciplines,7
ish,7
en,7
ma,7
delbow,7
uttermost,7
soar,7
thames,7
spotless,7
outrun,7
reckning,7
peasants,7
clime,7
disorder,7
slaughtred,7
gargrave,7
woodville,7
slaughterd,7
displayd,7
heartblood,7
coffer,7
baleful,7
deceitful,7
desolate,7
jar,7
conquerors,7
southwell,7
aldermen,7
bode,7
depth,7
pursuivant,7
churchman,7
breeches,7
poise,7
murderd,7
kerns,7
murderous,7
judgd,7
hatches,7
apothecary,7
skins,7
obdurate,7
hardhearted,7
flowr,7
mildness,7
ghostly,7
misfortune,7
mounting,7
travelld,7
womanish,7
session,7
mary,7
cherry,7
prodigious,7
amiable,7
artemidorus,7
ides,7
valor,7
skies,7
pulpit,7
consorted,7
liars,7
ceremonious,7
codpiece,7
hovel,7
overtake,7
apollos,7
logs,7
direful,7
labor,7
macbeths,7
mortals,7
imposition,7
angelos,7
pursues,7
release,7
caskets,7
bassanios,7
carthage,7
hermias,7
lullaby,7
athenians,7
herefords,7
wiltshire,7
juliets,7
montagues,7
minola,7
sycorax,7
phrynia,7
silvias,7
fardel,7
decease,6
gaudy,6
disdains,6
excel,6
string,6
carved,6
erst,6
bier,6
scythe,6
determination,6
fade,6
devouring,6
fading,6
burthen,6
embassage,6
zealous,6
ghastly,6
oppressed,6
eithers,6
desiring,6
restored,6
lacking,6
trophies,6
active,6
twofold,6
wailing,6
suffring,6
imperfect,6
sinks,6
wards,6
defects,6
thrusts,6
tires,6
monuments,6
admiring,6
towers,6
watery,6
interchange,6
needy,6
jollity,6
purest,6
rudely,6
impiety,6
lace,6
robbing,6
wooed,6
victor,6
expire,6
compounds,6
vacant,6
dials,6
wilfully,6
devised,6
affable,6
estimate,6
owners,6
dressed,6
saturn,6
idolatry,6
blazon,6
prophetic,6
kinds,6
stained,6
grind,6
newer,6
subdued,6
potions,6
steeled,6
incapable,6
gust,6
transport,6
surmise,6
lesson,6
yhave,6
deepest,6
forgetfulness,6
wondring,6
gathered,6
seconds,6
hunted,6
beseem,6
forsaken,6
gaol,6
needst,6
testy,6
believed,6
delighted,6
cheater,6
dians,6
tripping,6
cools,6
abandond,6
skilful,6
dispositions,6
checkd,6
comforted,6
mated,6
canon,6
dulcet,6
mounts,6
caution,6
scatterd,6
hive,6
deservings,6
puritan,6
earthquake,6
misdoubt,6
behaviours,6
sinister,6
restraind,6
canary,6
cressids,6
presumption,6
organ,6
saves,6
arrogance,6
precisely,6
scolding,6
friars,6
hoping,6
terrors,6
helpd,6
confirmation,6
raising,6
pourd,6
doers,6
wrongst,6
indignity,6
brim,6
leapt,6
nut,6
clog,6
unsettled,6
faild,6
timorous,6
incertain,6
swiftest,6
shoots,6
constraint,6
promising,6
auspicious,6
despiteful,6
reprieve,6
threatens,6
wheresoeer,6
plume,6
lump,6
sorely,6
disgraces,6
betake,6
seventeen,6
overture,6
abstract,6
returning,6
excellently,6
whale,6
fry,6
devoted,6
cloister,6
salvation,6
trusting,6
fines,6
humblebee,6
owed,6
rooted,6
sauciness,6
proportions,6
consents,6
digested,6
wrappd,6
subscribd,6
medcine,6
enforcement,6
parallel,6
motives,6
defild,6
transformd,6
foresee,6
herod,6
nilus,6
conquering,6
syria,6
enchanting,6
celerity,6
lamented,6
wholly,6
sweating,6
pirates,6
deign,6
barks,6
nile,6
anchor,6
doubled,6
strongest,6
hoop,6
glow,6
shorter,6
ram,6
killst,6
snakes,6
infectious,6
sicily,6
builds,6
treaty,6
operation,6
lethe,6
graver,6
hoo,6
beetle,6
distrust,6
soonest,6
spurns,6
chairs,6
accusations,6
frets,6
usher,6
dearst,6
spard,6
impress,6
ix,6
admiral,6
provinces,6
instructed,6
reprove,6
viands,6
renownd,6
raind,6
playfellow,6
source,6
lucky,6
bathe,6
watchmen,6
buckled,6
chests,6
olive,6
escapd,6
harness,6
centurion,6
hardness,6
sleepers,6
galleys,6
swallows,6
heaviest,6
rive,6
vapour,6
forked,6
promontory,6
pageants,6
oerthrown,6
helmet,6
dug,6
languish,6
bestrid,6
cheerd,6
guardsman,6
eastern,6
rushing,6
caves,6
lineaments,6
bon,6
desirous,6
trodden,6
purgation,6
outface,6
icy,6
counsellors,6
venison,6
brawls,6
heavd,6
comely,6
overheard,6
searching,6
cottage,6
weasel,6
galled,6
brutish,6
bravery,6
civility,6
theatre,6
unwillingly,6
pard,6
pipes,6
grease,6
incision,6
rams,6
excepted,6
cart,6
gallop,6
medlar,6
gout,6
shepherdess,6
skirts,6
kindled,6
finer,6
bonnet,6
swearst,6
nun,6
turf,6
ply,6
mixd,6
quittance,6
wingd,6
december,6
parrot,6
conceivd,6
rescud,6
incontinent,6
retort,6
exild,6
allies,6
complexions,6
merciless,6
eighteen,6
arrival,6
maw,6
liberties,6
ruins,6
brier,6
ruinous,6
drowned,6
quarters,6
trudge,6
denying,6
meteors,6
rested,6
bespeak,6
conjurer,6
harlot,6
creditor,6
roughly,6
meals,6
scard,6
prostrate,6
beheaded,6
bareheaded,6
outrageous,6
shuts,6
shameless,6
inventory,6
deliberate,6
worshipful,6
cloven,6
cursing,6
officious,6
bribe,6
stride,6
tird,6
bolder,6
valours,6
cypress,6
sawt,6
tarquin,6
smotherd,6
variable,6
popular,6
throngs,6
slily,6
commoners,6
supple,6
kinder,6
customary,6
potency,6
broil,6
reckless,6
vail,6
aches,6
revolts,6
goat,6
foundation,6
arithmetic,6
ounce,6
humane,6
contrivd,6
sentencd,6
reek,6
boats,6
droop,6
cats,6
angers,6
tending,6
spits,6
bits,6
daws,6
dastard,6
cankred,6
ungrateful,6
consumd,6
spices,6
verified,6
uttered,6
intercession,6
refuge,6
olympus,6
colder,6
bewray,6
hushd,6
stooping,6
blushd,6
ofs,6
failing,6
howsoeer,6
incur,6
needle,6
reflection,6
charming,6
spaniard,6
sojourn,6
arbitrement,6
soeer,6
monkeys,6
unsatisfied,6
discern,6
empery,6
exhibition,6
ventures,6
recoil,6
dianas,6
seekst,6
values,6
testify,6
dawning,6
forbearance,6
pretend,6
squires,6
augustus,6
posted,6
rejoicing,6
blanket,6
clocks,6
impious,6
airs,6
sharper,6
